chunk_id,document_id,source_page,product_code,sku,category,role_scope,risk_level,confidence,effective_from,approval_status,chunk_type
faq_pair::1048,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1049,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1050,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1051,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1052,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1053,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1054,Dayjoy_All_FAQs_Combined,,DJP1004,DJ-FOO-0005,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1055,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1056,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1057,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1058,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1059,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1060,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1061,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1062,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1063,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1064,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1065,Dayjoy_All_FAQs_Combined,,DJP1005,DJ-FOO-0006,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1066,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1067,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1068,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1069,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1070,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1071,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1072,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1073,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1074,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1075,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1076,Dayjoy_All_FAQs_Combined,,DJP1006,DJ-FOO-0007,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1077,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1078,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1079,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1080,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1081,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1082,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1083,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1084,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1085,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1086,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1087,Dayjoy_All_FAQs_Combined,,DJP1007,DJ-FOO-0008,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1088,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1089,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1090,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1091,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1092,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1093,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1094,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1095,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1096,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1097,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1098,Dayjoy_All_FAQs_Combined,,DJP1008,DJ-FOO-0009,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1099,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1100,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1101,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1102,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1103,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1104,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1105,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1106,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1107,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1108,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1109,Dayjoy_All_FAQs_Combined,,DJP1009,DJ-FOO-0010,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1110,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1111,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1112,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1113,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1114,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1115,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1116,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1117,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1118,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1119,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1120,Dayjoy_All_FAQs_Combined,,DJP1010,DJ-FOO-0011,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1121,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1122,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1123,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1124,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1125,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1126,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1127,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1128,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1129,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1130,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1131,Dayjoy_All_FAQs_Combined,,DJP1011,DJ-FOO-0012,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1132,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1133,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1134,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1135,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1136,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1137,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1138,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1139,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1140,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1141,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1142,Dayjoy_All_FAQs_Combined,,DJP1012,DJ-FOO-0013,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1143,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1144,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1145,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1146,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1147,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1148,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1149,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1150,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1151,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1152,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1153,Dayjoy_All_FAQs_Combined,,DJP1013,DJ-FOO-0014,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1154,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1155,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1156,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1157,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1158,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1159,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1160,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1161,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1162,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1163,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1164,Dayjoy_All_FAQs_Combined,,DJP1014,DJ-FOO-0015,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1165,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1166,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1167,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1168,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1169,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1170,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1171,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1172,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1173,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1174,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1175,Dayjoy_All_FAQs_Combined,,DJP1015,DJ-FOO-0016,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1176,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1177,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1178,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1179,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1180,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1181,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1182,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1183,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1184,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1185,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1186,Dayjoy_All_FAQs_Combined,,DJP1016,DJ-FOO-0017,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1187,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1188,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1189,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1190,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1191,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1192,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1193,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1194,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1195,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1196,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1197,Dayjoy_All_FAQs_Combined,,DJP1017,DJ-FOO-0018,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1198,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1199,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1200,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1201,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1202,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1203,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1204,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1205,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1206,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1207,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1208,Dayjoy_All_FAQs_Combined,,DJP1018,DJ-FOO-0019,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1209,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1210,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1211,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1212,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1213,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1214,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1215,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1216,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1217,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,comparison,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1218,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,dosage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1219,Dayjoy_All_FAQs_Combined,,DJP1019,DJ-FOO-0020,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1220,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1221,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,pricing,"public, distributor, internal",safe_general,high,,approved,faq_pair
faq_pair::1222,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,usage,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1223,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,general_info,"public, distributor, internal",safe_general,medium,,approved,faq_pair
faq_pair::1224,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,storage,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1225,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,shelf_life,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1226,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,ingredients,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
faq_pair::1227,Dayjoy_All_FAQs_Combined,,DJP1020,DJ-FOO-0021,safety,"public, distributor, internal",safe_general,low,,needs_review,faq_pair
