gap_id,entity_type,product_code,sku,product_name,field_name,current_value,required_from_team,owner,priority,source_document,status,deadline
GAP-00232,product,DJP1028,DJ-PER-0029,Aloevera Gel (100g),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00233,product,DJP1029,DJ-PER-0030,BR Rich Oil (200ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00234,product,DJP1029,DJ-PER-0030,BR Rich Oil (200ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00235,product,DJP1029,DJ-PER-0030,BR Rich Oil (200ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00236,product,DJP1029,DJ-PER-0030,BR Rich Oil (200ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00237,product,DJP1029,DJ-PER-0030,BR Rich Oil (200ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00238,product,DJP1029,DJ-PER-0030,BR Rich Oil (200ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00239,product,DJP1029,DJ-PER-0030,BR Rich Oil (200ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00240,product,DJP1029,DJ-PER-0030,BR Rich Oil (200ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00241,product,DJP1030,DJ-PER-0031,Daily Care Cream (60g),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00242,product,DJP1030,DJ-PER-0031,Daily Care Cream (60g),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00243,product,DJP1030,DJ-PER-0031,Daily Care Cream (60g),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00244,product,DJP1030,DJ-PER-0031,Daily Care Cream (60g),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00245,product,DJP1030,DJ-PER-0031,Daily Care Cream (60g),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00246,product,DJP1030,DJ-PER-0031,Daily Care Cream (60g),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00247,product,DJP1030,DJ-PER-0031,Daily Care Cream (60g),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00248,product,DJP1030,DJ-PER-0031,Daily Care Cream (60g),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00249,product,DJP1031,DJ-PER-0032,Luxury Saffron Soap (100g),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00250,product,DJP1031,DJ-PER-0032,Luxury Saffron Soap (100g),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00251,product,DJP1031,DJ-PER-0032,Luxury Saffron Soap (100g),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00252,product,DJP1031,DJ-PER-0032,Luxury Saffron Soap (100g),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00253,product,DJP1031,DJ-PER-0032,Luxury Saffron Soap (100g),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00254,product,DJP1031,DJ-PER-0032,Luxury Saffron Soap (100g),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00255,product,DJP1031,DJ-PER-0032,Luxury Saffron Soap (100g),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00256,product,DJP1031,DJ-PER-0032,Luxury Saffron Soap (100g),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00257,product,DJP1032,DJ-PER-0033,Ecofriendly Toothbrush (Pack of 2),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00258,product,DJP1032,DJ-PER-0033,Ecofriendly Toothbrush (Pack of 2),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00259,product,DJP1032,DJ-PER-0033,Ecofriendly Toothbrush (Pack of 2),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00260,product,DJP1032,DJ-PER-0033,Ecofriendly Toothbrush (Pack of 2),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00261,product,DJP1032,DJ-PER-0033,Ecofriendly Toothbrush (Pack of 2),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00262,product,DJP1032,DJ-PER-0033,Ecofriendly Toothbrush (Pack of 2),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00263,product,DJP1032,DJ-PER-0033,Ecofriendly Toothbrush (Pack of 2),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00264,product,DJP1032,DJ-PER-0033,Ecofriendly Toothbrush (Pack of 2),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00265,product,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00266,product,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00267,product,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00268,product,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00269,product,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00270,product,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00271,product,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00272,product,DJP1033,DJ-PER-0034,HerboSmile Herbal Toothpaste (100g),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00273,product,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00274,product,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00275,product,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00276,product,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00277,product,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00278,product,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00279,product,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00280,product,DJP1034,DJ-PER-0035,Hydra Aloevera Body Lotion (300ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00281,product,DJP1035,DJ-PER-0036,Kesham (100ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00282,product,DJP1035,DJ-PER-0036,Kesham (100ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00283,product,DJP1035,DJ-PER-0036,Kesham (100ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00284,product,DJP1035,DJ-PER-0036,Kesham (100ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00285,product,DJP1035,DJ-PER-0036,Kesham (100ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00286,product,DJP1035,DJ-PER-0036,Kesham (100ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00287,product,DJP1035,DJ-PER-0036,Kesham (100ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00288,product,DJP1035,DJ-PER-0036,Kesham (100ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00289,product,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00290,product,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00291,product,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00292,product,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00293,product,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00294,product,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00295,product,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00296,product,DJP1036,DJ-PER-0037,Luxwash Handwash (250ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00297,product,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00298,product,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00299,product,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00300,product,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00301,product,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00302,product,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00303,product,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00304,product,DJP1037,DJ-PER-0038,Milk & Keratin Extracts Shampoo (100ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00305,product,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00306,product,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00307,product,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00308,product,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00309,product,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00310,product,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00311,product,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00312,product,DJP1038,DJ-PER-0039,Milk Bath Soap (100g),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00313,product,DJP1039,DJ-PER-0040,Milk Bath Soap (Pack of 3) (100g),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00314,product,DJP1039,DJ-PER-0040,Milk Bath Soap (Pack of 3) (100g),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00315,product,DJP1039,DJ-PER-0040,Milk Bath Soap (Pack of 3) (100g),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00316,product,DJP1039,DJ-PER-0040,Milk Bath Soap (Pack of 3) (100g),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00317,product,DJP1039,DJ-PER-0040,Milk Bath Soap (Pack of 3) (100g),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00318,product,DJP1039,DJ-PER-0040,Milk Bath Soap (Pack of 3) (100g),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00319,product,DJP1039,DJ-PER-0040,Milk Bath Soap (Pack of 3) (100g),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00320,product,DJP1039,DJ-PER-0040,Milk Bath Soap (Pack of 3) (100g),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00321,product,DJP1040,DJ-PER-0041,Neem & Tulsi Herbal Soap (100g) (Pack of 3),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00322,product,DJP1040,DJ-PER-0041,Neem & Tulsi Herbal Soap (100g) (Pack of 3),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00323,product,DJP1040,DJ-PER-0041,Neem & Tulsi Herbal Soap (100g) (Pack of 3),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00324,product,DJP1040,DJ-PER-0041,Neem & Tulsi Herbal Soap (100g) (Pack of 3),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00325,product,DJP1040,DJ-PER-0041,Neem & Tulsi Herbal Soap (100g) (Pack of 3),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00326,product,DJP1040,DJ-PER-0041,Neem & Tulsi Herbal Soap (100g) (Pack of 3),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00327,product,DJP1040,DJ-PER-0041,Neem & Tulsi Herbal Soap (100g) (Pack of 3),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00328,product,DJP1040,DJ-PER-0041,Neem & Tulsi Herbal Soap (100g) (Pack of 3),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00329,product,DJP1041,DJ-PER-0042,Regain Aloevera Shampoo (300ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00330,product,DJP1041,DJ-PER-0042,Regain Aloevera Shampoo (300ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00331,product,DJP1041,DJ-PER-0042,Regain Aloevera Shampoo (300ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00332,product,DJP1041,DJ-PER-0042,Regain Aloevera Shampoo (300ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00333,product,DJP1041,DJ-PER-0042,Regain Aloevera Shampoo (300ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00334,product,DJP1041,DJ-PER-0042,Regain Aloevera Shampoo (300ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00335,product,DJP1041,DJ-PER-0042,Regain Aloevera Shampoo (300ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00336,product,DJP1041,DJ-PER-0042,Regain Aloevera Shampoo (300ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00337,product,DJP1042,DJ-PER-0043,Sandalwood & Shahi Gulab Body Lotion (150ml),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00338,product,DJP1042,DJ-PER-0043,Sandalwood & Shahi Gulab Body Lotion (150ml),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00339,product,DJP1042,DJ-PER-0043,Sandalwood & Shahi Gulab Body Lotion (150ml),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00340,product,DJP1042,DJ-PER-0043,Sandalwood & Shahi Gulab Body Lotion (150ml),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00341,product,DJP1042,DJ-PER-0043,Sandalwood & Shahi Gulab Body Lotion (150ml),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00342,product,DJP1042,DJ-PER-0043,Sandalwood & Shahi Gulab Body Lotion (150ml),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00343,product,DJP1042,DJ-PER-0043,Sandalwood & Shahi Gulab Body Lotion (150ml),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00344,product,DJP1042,DJ-PER-0043,Sandalwood & Shahi Gulab Body Lotion (150ml),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00345,product,DJP1043,DJ-PER-0044,Sanitary Pad (XL) (Pack of 10),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00346,product,DJP1043,DJ-PER-0044,Sanitary Pad (XL) (Pack of 10),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00347,product,DJP1043,DJ-PER-0044,Sanitary Pad (XL) (Pack of 10),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00348,product,DJP1043,DJ-PER-0044,Sanitary Pad (XL) (Pack of 10),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00349,product,DJP1043,DJ-PER-0044,Sanitary Pad (XL) (Pack of 10),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00350,product,DJP1043,DJ-PER-0044,Sanitary Pad (XL) (Pack of 10),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00351,product,DJP1043,DJ-PER-0044,Sanitary Pad (XL) (Pack of 10),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00352,product,DJP1043,DJ-PER-0044,Sanitary Pad (XL) (Pack of 10),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00353,product,DJP1044,DJ-PER-0045,Sanitary Pad (XXL) (Pack of 10),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00354,product,DJP1044,DJ-PER-0045,Sanitary Pad (XXL) (Pack of 10),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00355,product,DJP1044,DJ-PER-0045,Sanitary Pad (XXL) (Pack of 10),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00356,product,DJP1044,DJ-PER-0045,Sanitary Pad (XXL) (Pack of 10),storage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00357,product,DJP1044,DJ-PER-0045,Sanitary Pad (XXL) (Pack of 10),shelf_life,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00358,product,DJP1044,DJ-PER-0045,Sanitary Pad (XXL) (Pack of 10),dosage,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00359,product,DJP1044,DJ-PER-0045,Sanitary Pad (XXL) (Pack of 10),target_customer,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P2,Approved brochures,needs_extraction,
GAP-00360,product,DJP1044,DJ-PER-0045,Sanitary Pad (XXL) (Pack of 10),certifications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00361,product,DJP1045,DJ-PER-0046,Seabuckthron Facial Kit (30g) (Pack of 6),ingredients,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00362,product,DJP1045,DJ-PER-0046,Seabuckthron Facial Kit (30g) (Pack of 6),warnings,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
GAP-00363,product,DJP1045,DJ-PER-0046,Seabuckthron Facial Kit (30g) (Pack of 6),contraindications,,Extract from approved brochure / label / regulatory source,Dayjoy QA / Regulatory / Product Content,P1,Approved brochures,needs_extraction,
